valor_transacao,latitude,longitude,historico_usuario,horario_compra,fraude
535.4259563028727,-15.532555371580656,75.81508545423759,24,13,0
2341.797443869088,-34.87918899099276,4.560846674082658,38,6,0
154.78120400977173,-17.230701949300155,29.65262356527974,22,7,0
270.75652354984334,-25.50202037418596,-75.93594237605798,21,14,0
676.8372267629817,-15.296692439513212,82.9154102977593,29,10,0
845.4605329743672,-17.507283004681472,88.2331552071737,17,13,0
127.63259648281905,2.9130255118730943,77.61324548777712,30,10,0
1322.7628303335034,-7.408693609370747,87.43648995162499,22,15,0
31.916299806512136,-18.25736718027351,63.996127966656104,21,4,0
101.5795887228356,-48.23341959055871,82.45909891224605,22,12,0
88.89203206916623,43.355018411248494,109.57233474604807,32,8,1
833.0942943013667,34.654057576585345,-7.696234030266595,35,13,1
557.84114221789,4.1961821362671134,88.48153780259346,27,7,0
99.71271739580398,-62.088189574656425,-5.055428934061631,23,8,0
635.1670370985471,3.6169367944827986,72.55172103709145,32,11,0
242.1466071705104,3.1871333504321093,91.05205420406912,29,10,0
32.92836675694888,37.56546630320537,-96.046060570811,21,7,0
615.1793284289413,-36.28731078710151,-30.5313801613691,18,8,0
339.5771732315738,0.4058996054589219,100.75303112470834,27,5,0
1881.8018326401498,-29.143047790881127,-81.58604673234727,20,12,0
1488.2811905395124,0.7685187327237397,97.16332465934593,32,11,0
56.32389649333018,26.51828505456625,-94.07357261544675,31,8,0
559.1964340783401,-17.708124737526745,33.09133088621256,37,13,0
214.11251446994345,-11.439798399040928,88.47865244810833,31,4,0
506.9845089258538,-51.27426756109275,5.842301705081674,42,14,0
452.28468412497335,49.68961439284609,100.88701385569149,31,15,1
633.1824582332767,-4.666409353455322,83.4349449972349,35,9,0
458.47846098413135,2.330926106202435,-13.641030463635353,34,11,0
1543.2420890800495,-12.964449000915891,74.93746755788743,33,8,0
103.39658052597458,-23.111171235591172,72.95903798672475,27,9,0
334.9142915775115,-5.554207395366937,71.13955279550206,29,14,0
429.59294565650293,4.914115835799845,87.08312300981339,44,10,0
615.3627187660999,-13.407928306782889,76.98717411083634,27,10,0
2178.584195362189,-3.4208662232116165,84.99950794726163,25,13,0
734.9522727717606,-4.273756547299328,72.34911887312617,33,17,0
2190.6810042112725,-15.893423511162801,70.60665693042304,31,12,0
933.3391899629211,2.368804422070612,80.4429281506725,34,6,0
347.06451917036156,-5.4151097962083234,91.34473293247066,22,8,0
773.1023597545169,-10.978318254062767,89.89884504780113,38,15,0
481.0976654282442,-49.082908671462675,16.458579036631846,18,8,0
122.24855319600351,-17.839987986781455,16.606416563399414,19,6,0
278.60370322483493,9.488104297481664,6.495657981405522,21,10,0
1405.322954779475,7.371991290081118,24.18602645162721,32,11,0
494.2045263945343,10.20982011550732,-45.66438985422195,28,16,0
357.3876646632322,-5.762596315541128,44.401369315829044,32,16,0
930.6030316612432,-24.09288081571634,-41.4523768664788,32,9,0
2516.3758563176216,2.4982309262105264,86.6936349948722,28,14,0
470.999420752978,-29.070775397123988,49.114701546915356,29,13,0
1270.0861476800949,10.076147403759265,-1.9343867540575488,29,10,0
508.5829789129973,-38.08630635415959,-42.72462754493189,15,7,0
166.52299448638908,4.694042799821933,72.67196288678747,31,8,0
50.35495079840751,9.454519094804656,59.24686014397963,27,9,1
560.6248843752012,-11.3426763438835,-34.18522097738524,27,14,0
811.6833947552199,16.13734911637192,-50.26868140611039,26,8,0
906.4525405197977,-45.58659167332103,-57.6217214753127,30,13,0
543.6677438753278,6.289729149428069,-34.83525609396085,28,6,0
1202.2090476199553,-24.951565072994953,22.418605057141182,25,9,0
1260.974758908604,18.106476808093802,-93.84498961421448,29,13,0
349.6791047863926,-16.382697219869325,-44.28165762223925,20,10,0
53.545652292426766,12.54158283925285,-40.353023892544925,29,15,0
1464.4625122377633,-10.116840244585184,75.60342570953983,22,14,0
552.9594331405667,-11.129341563434402,94.9229031396081,24,8,0
625.3880055057691,-30.30633334151083,-84.24432948778129,28,10,0
146.42572672080394,-24.56805513933204,44.7264336912489,24,13,0
119.21331775690192,-9.415785071559068,69.61406974898222,20,17,0
1441.0083715476949,-23.624150179106394,56.58125841503711,32,6,0
444.3729644177974,22.00138825653911,-17.570333322748873,39,6,0
1882.5833377734539,-5.834485074254772,79.01200001984637,28,5,0
2032.2766096512855,11.774140920698146,89.73615459137739,37,11,0
1900.7819401105994,-17.74784933753237,74.02196793805345,33,8,0
592.512596030106,-5.9156144335322836,84.18884019564183,23,14,0
466.1267028606008,-3.375367702443178,80.02025197574966,22,11,0
1493.3571888817753,-10.773006031248158,43.87520668134792,30,8,0
133.9960816689793,-3.855985005941056,98.17783387442515,28,14,0
272.45330129251045,-13.536944310729904,53.68964608949193,27,9,0
1372.2338678678732,1.2259399561798539,90.67528102972864,26,12,0
1726.335310456586,18.8244376497837,53.562280027924885,20,13,0
168.2279953750622,11.385671088606449,98.32366085767855,29,12,0
829.7738511443541,-19.951788337494335,-8.84904780600231,30,10,0
715.2381539177879,-10.912093298083754,68.58654952853485,28,6,0
1040.3801508439108,-11.233131646313872,-79.35899950726363,30,11,0
248.93461186111668,-46.12565703520879,24.457776651866723,29,9,0
268.48985968839673,0.5359588750771422,79.79369870937415,27,9,0
299.29978845441264,44.097060174241854,70.59141408584807,31,7,1
2267.5583432093026,7.173778260016429,-46.77135045570769,30,13,0
245.52674563966434,2.8299923777525358,94.25284385485413,38,9,0
769.1649970287227,-5.9542050975867795,-14.31387274963955,38,13,0
430.3648628345135,-30.035778056062988,-53.251122087132714,25,5,0
75.52062936509647,-16.98682671760332,88.48047404818172,16,9,0
444.2339615648257,4.41112004660585,80.07050267952026,26,10,0
1131.1487114410902,1.54780853885471,87.83889878790467,27,8,0
640.0706481446907,-3.9882049489184084,86.4834313841454,20,9,0
486.90212543853033,-12.353294285055103,79.19785476409838,21,9,0
167.04655337656374,-12.939485237259937,-59.76288576941582,20,11,0
177.97483418725423,10.277582446848703,22.05709737113895,25,9,0
1546.812681561964,-34.865868442678696,57.735115473623395,24,11,0
929.3115872076053,-52.78422237953042,5.1370775926879375,11,10,0
143.65920964836286,-0.7110937453070072,89.07000582289433,30,13,0
334.6197046571146,-11.688911336759372,77.05785717027604,24,5,0
69.9866292960874,1.1277884726536787,94.22697769580115,42,9,0
8.934154357066136,-23.54129997002581,79.22384877087133,20,9,0
31.163399367781427,-15.293691186764836,79.73296480150454,32,11,0
8.049247972827342,5.443876605611159,38.38834607453748,25,10,0
657.355341661313,17.465780477978125,3.3186834024874514,36,14,0
1822.9589864339032,-22.38287048323526,61.00118316294284,25,10,0
624.1202228669391,-69.55423369257296,87.0813280940057,18,9,0
386.762788731651,-36.954565732961,59.23966968752143,30,16,0
552.7197446498667,29.53273298695529,-69.44517579041683,34,11,0
168.74333829171167,-1.0667803913353637,35.06450230035364,27,14,1
1577.4090869693728,-29.155186601216315,-0.35925232630528825,27,13,0
506.82691137781734,-17.971015649357536,10.560186965272958,35,7,0
1550.3105856192012,0.8136057680310316,85.39882121502438,30,17,0
51.35926426682004,-17.251415921985288,65.84527150935013,33,9,0
1243.2291429623945,-2.6026087320053968,30.341748631434985,28,11,0
449.73279557851237,-12.362368800159153,81.66088914485147,29,9,0
40.85233955940816,3.7106765190134325,-44.977771489447775,35,16,0
1386.9663030223687,47.14116748366104,-18.983254465960023,23,10,0
1006.5274309849317,1.4939066247479094,87.34267155634593,26,9,0
462.052634899347,-5.749873035932133,73.39227231811347,24,9,0
2266.2776889761617,-19.46450805556132,74.03750650032057,19,10,0
1619.3139796306818,-8.464693230091065,-49.27597849563924,34,15,0
472.4913814655786,-7.912174051347385,90.52675161289409,20,9,0
1666.2824421457997,-15.940739386184816,75.44072881762295,32,13,0
252.28583529822845,-6.799189173668594,79.71683265910366,35,6,0
1188.133639828619,-6.864047162973495,99.16890486983279,19,11,0
914.0977834111654,1.8040981138935717,64.94541770668332,37,12,1
727.4167023665219,-5.722697571772475,64.99301794636162,35,9,0
1365.8566253313404,-57.692136165786394,60.73926304934348,15,15,0
415.53799383700255,0.08133282783842333,-33.39622455887243,34,12,0
722.8259641251195,-21.787267736374247,73.0146643126948,22,7,0
408.83259262498956,-22.804930979444855,68.07159507726246,28,15,0
993.6723444619623,-0.2020266333901688,102.27616956494951,20,11,0
186.53570035765415,-28.168849957516137,72.00857205657003,34,11,0
419.9767580975282,44.15355501344619,105.30231386953112,26,11,1
1810.1384698891882,-22.563795774057603,50.356749291713086,24,11,0
1202.4053569747032,-24.14002769456758,76.15173011832638,21,7,0
1275.8532046813284,35.58959473338014,-75.44226570181227,33,10,0
236.2107809786783,-16.703053524661946,75.49271786697204,19,9,0
333.9459732259145,-14.433963556673636,79.00863888843399,29,5,0
1489.8608422274942,-10.926131112269722,76.8157985557331,27,13,0
252.60598723733895,-5.969904046359854,87.48277604695141,29,15,0
105.38486060849363,7.31136046041269,57.04148085560509,23,7,0
755.8583335773799,-19.805756156847384,68.00197456572067,36,14,0
311.3953574120187,28.697583295700106,-50.72247707961162,31,13,0
1552.480373785073,-36.69642368488485,28.09983573730814,29,7,0
494.79345698056414,-4.034593537843094,83.19121074198623,29,7,0
75.9471360613155,-15.218641057659031,81.46753719392714,23,8,0
647.0965314299127,-11.08825831167189,84.35742158063165,25,10,0
1105.9354619577089,2.1812171721151064,-37.16100640213256,31,7,0
1414.2206726903269,-14.609139450270867,15.971076133785353,21,13,0
1165.9200029569608,-22.485246773683393,86.73184576084023,23,9,0
1023.4334555645097,-28.142178501788514,1.4059706506555543,33,12,0
1243.6175678377876,-18.208989224369343,77.90563192971373,21,8,0
1135.7428928950708,15.416854724186615,22.938371533225933,10,12,0
370.08758280225413,31.649626896993176,-23.320137329249057,29,12,1
547.1059287642895,-25.478308327432956,-38.980804118137,33,12,0
159.99032037438215,-12.48219431800053,82.15610115014971,28,13,0
1198.1807529612727,9.076468078669166,24.190674770387698,28,14,0
320.6630477626402,32.570849714723536,25.23493563678845,27,12,0
344.47844084702444,2.130159268392326,64.2144735175943,35,10,0
1414.253116028642,-27.031557496469837,75.73741243617881,31,8,0
35.19588099165745,-12.157543563842239,85.87985516191998,35,16,0
247.82180982393479,-16.57133299127279,57.14637614748526,20,9,0
68.01748790578266,38.09212308444178,63.37382167568346,34,9,0
390.5792486713143,-32.67950567876973,41.895542037207086,21,11,0
904.7639017290136,21.972845266699515,-9.719191338335513,33,10,0
1386.8267606651243,-9.53954013772719,85.23623102821168,31,5,0
2158.5006059162984,-15.636040328610932,146.31041444819698,28,11,0
576.5585573174811,24.252300712523958,64.68556888300537,30,9,1
858.0870493455784,-51.933642050710205,30.854768757456615,23,14,0
1683.3733430075333,0.9751444712476953,-34.35601083521095,27,11,0
91.32890269891217,-9.78356635884737,86.08513503199154,20,9,0
624.9204641023571,5.596370296202251,-57.74486870545856,20,8,0
25.411369321594933,20.697303408641353,-60.57553545974744,37,13,0
167.9329787163633,-13.115962873104039,75.56109378956698,34,13,0
967.3870681534373,-18.57523355082577,76.22307279289342,19,10,0
1719.4711665389439,7.3901015323877965,92.54171218680395,32,10,0
725.3370144771,-2.588969315076268,76.03869732671605,31,19,0
309.2602220215608,22.0819107341889,-41.72524453405292,25,6,0
176.56027102610614,-1.459345667438491,82.42493260296604,37,9,0
785.0270002020256,-14.671364531044084,46.5083453059182,15,12,0
391.0815094167172,-43.864171432238926,8.733003574306593,26,13,0
2522.423232183445,43.30263380731088,129.63477027082814,30,11,1
614.4154802612122,-12.967235549958698,25.8112827231905,27,8,0
712.0364593609529,11.66496978287452,27.072199232543827,28,16,0
873.3966694994213,-5.04639280303655,85.43360645830344,35,11,0
270.7075954457206,-6.785088974502894,83.97043185788895,27,8,0
462.8811315313491,9.258171162151337,45.30656810921207,23,12,1
1500.0596190519616,27.666236258116562,86.25111854770215,31,11,1
98.64846861891611,-12.03881410969565,86.57268063218328,27,13,0
648.2149815885367,13.12357199574774,81.98689065335046,38,9,0
1088.517221534,27.853936033911438,42.239968977631875,22,5,0
1206.81858130932,-14.575101377279818,73.98845170941473,21,7,0
530.2076068713477,-16.804928416187707,82.6223038725951,31,10,0
674.4048010569486,-34.64360489918422,-4.2303932137464315,29,11,0
1224.7864840410318,-4.247629882321174,92.13597058614675,28,13,0
1697.0198133235158,-53.39558910737826,64.03516715891526,26,11,0
1070.6421398398702,-7.509527225796468,77.34517336794815,23,5,0
1.651717132436041,-5.066858704546306,-16.841348034353267,33,10,0
690.0731599809919,52.86679215225791,-108.8626477151507,23,11,0
53.59609895290359,11.463020482872844,-89.57953787778688,25,15,0
1458.1577913576127,-16.464385400408496,-94.38875330468034,24,14,0
619.5808062039529,-10.951895025519757,82.2096260842197,31,8,0
1026.0618308923927,14.87313101198908,-59.43675626714119,30,12,0
654.027609344866,-2.6801394784626265,-17.389114307103036,33,8,0
129.05389997180202,-10.689542898823657,74.7194110517743,27,8,0
6.411217371841049,-16.133459747168693,-17.878136488152784,28,8,0
1035.2765661802562,-15.993680128079795,16.560034567750744,40,13,0
250.40703702834443,8.414803880587307,96.39305500695266,26,17,0
472.27321434653294,2.6866202054033526,96.84059427296293,28,13,0
1326.3182168595783,13.636264534434586,-26.030059580869143,22,8,0
2530.8745491588475,-18.28439616095993,62.43654519373199,30,11,0
10.197682007116406,1.6116174740753841,-43.53143405602263,17,12,0
111.05497760456838,-0.2804942195142033,88.59884693401355,19,4,0
258.7381947209566,55.32996531950641,-22.203581182735284,20,8,0
2362.6582620368777,13.636356586899545,94.60666991624197,27,15,0
36.37733016512285,66.04247958252049,-89.6846548024963,21,11,1
952.1708826740738,-37.91876357236905,65.88686407812767,32,8,0
28.69238804462001,-28.32525806154389,71.03865153078314,14,10,0
939.0115124426715,-10.377425463580298,79.28442527152934,36,8,0
208.36500534805276,-1.47800777026616,87.83382057162254,26,14,0
1679.484458356459,-47.39585359249228,1.3711545650926524,29,14,0
1905.5733529725303,17.008434185379073,-65.85324064184542,34,10,0
90.98613803923627,-80.21483913902486,-28.077585085694274,29,4,0
100.29953147728403,3.858159214296764,75.53340990692877,33,12,0
92.1212820729715,4.318706581964055,-27.073545551382807,17,16,0
931.756781805029,-3.8288230086301116,80.85988365085558,32,4,1
1270.3860281289801,-29.046640829104362,34.440495256664065,30,7,0
76.53593926840017,7.5026250315564935,-16.607069594137855,20,16,0
917.72335786153,36.208485703031585,-52.99401632659608,23,4,0
602.459980862494,-19.44141634788871,70.88947744367792,25,16,0
110.20737973129756,-20.085868094755917,66.11406358617744,28,12,0
440.5352624849119,10.378176948203585,48.06374994163571,23,15,0
0.7991094349591666,-12.580694901191283,92.31100207100647,25,10,0
254.2589257842513,-2.8173709443682124,91.63837693579259,28,11,0
939.0632499396992,9.27274014860221,21.70722290417072,39,10,0
391.99028512454464,-9.749657515104364,69.82731651651582,29,12,0
2697.7256310942166,-6.835661308087456,76.23670658329047,26,10,0
719.4137495011888,-10.433678024594258,35.430015705163036,25,15,0
1115.9552752068976,27.569832657751824,71.24842410546702,19,15,1
501.33662718086293,-18.4727714790102,-18.121491439076017,34,18,0
236.57293869461853,0.7899438219540897,-28.26156589880074,39,9,0
175.44034458033667,17.684248610641657,8.42486941203068,27,12,0
675.4672450275622,-2.2084561085658265,105.2337509743484,36,7,0
1074.5586084459862,-0.930789552749637,2.7743798221627287,23,8,0
1161.9176712128933,45.32782536888496,13.264933362173565,32,10,0
228.15220591941988,-14.484011299621368,60.382078359808595,24,1,0
1603.6764090896572,2.398097712093838,101.42115610715614,26,7,0
916.3091065034595,-18.447722279277254,60.151844984267925,27,8,0
438.32542947664376,33.67960045533475,-84.24078976934167,31,10,0
807.9951691148726,16.282783475821986,-12.694473910539095,34,10,0
983.4757526562105,-16.72856276765533,74.14963447246419,31,15,0
2052.5575331761,16.106622481272442,-77.94398781592088,15,17,0
1227.5887297394927,11.404710471493667,80.63849773034704,21,14,0
27.779908702159076,7.446885988860745,95.48460938527202,25,18,0
180.65328398457513,-9.568551201999828,72.41181965453167,31,8,0
814.98688431011,4.008399494487033,-79.98201747413593,33,8,0
155.8142143829851,-13.05896168194619,75.47544608943963,34,10,0
223.0302575851341,-6.425269182443159,-30.7541626102811,25,12,0
158.18350084720674,15.096802289844524,-48.0606053638345,30,15,0
300.94660485915927,29.648914099020793,-122.11374466330795,23,10,0
800.0722127092586,3.150509999547449,94.06227969280286,33,11,0
1322.8182691504214,-20.324910459503407,-110.51666722507292,26,9,0
682.7302191961107,0.6246993473159801,93.61651152660363,37,6,0
1909.3171860943678,3.630413166402299,90.12677696337693,26,15,0
919.0156625197567,-18.009227893653858,21.88808986314622,28,9,0
713.5311362142987,20.198289294424143,-8.819813139328488,38,9,0
470.20260922213095,-19.13898095970734,66.15297708722947,31,10,0
390.73977435844034,-10.950411985868076,48.51920963531803,20,12,0
1039.0173070045896,-9.234743644666018,69.34080480675915,24,5,0
583.050730963885,-35.50425545974177,-19.51492146697555,27,3,0
1227.5242426383911,13.50286125973421,-20.144376778314992,28,15,0
1502.4098394124244,-8.435713556101689,78.4126447543295,15,11,0
1911.988238197481,-13.384320024279553,61.797049056876,17,12,0
146.90367291586608,-42.262313102977544,79.0407818369024,30,8,0
1145.102464996563,-15.360806076752574,63.824343858779386,29,12,0
692.0812311179787,-3.3768559778075087,86.16129892944645,35,10,0
56.824062149305966,-9.878663843985045,-20.779850687342325,29,13,0
2384.644978371872,20.949749828467112,15.665735691525402,21,9,0
1606.4583679786404,32.14810680591619,-96.12842372135623,33,10,0
980.0916201979562,15.741007385877458,2.4387671804754802,35,12,1
1704.324515760631,-22.85159204444848,74.21031402266539,42,13,0
87.98606741139483,-2.124573546936915,-13.001750312483033,34,8,0
545.9219323030146,-10.114052785703183,86.00432197925,19,8,0
1579.7187800870063,-16.0653037767758,-45.484884687688904,26,10,0
688.2409508253398,-44.008136168158934,-1.9323573465523936,34,7,0
68.42631238612219,-27.114293828930286,73.36039361121817,27,10,0
1793.101429321642,-14.819407819511362,55.297243965732235,40,12,0
2361.845686913262,33.74903565140664,20.304949906937726,22,15,1
915.1563375047473,-27.33155061069941,45.0699405610415,27,10,0
1831.0069804771322,35.497790946149976,19.247806794262747,30,13,0
659.2989867832433,-13.794275137369034,75.47944833535735,33,8,0
1465.2688153969998,-6.629589874489561,66.08621324254972,30,10,0
764.5189085160548,-5.051850349972192,82.4824955524171,31,6,0
1109.2624779072835,-7.607706190759714,-56.44276348182147,26,11,0
1447.466417273949,-29.662940171766465,42.500290162635494,42,7,0
1562.8232656437503,-2.249270688807714,-92.86598640352965,25,10,0
1583.0804146645185,-4.4592424445585195,88.50389668404954,25,11,0
234.5229260809859,-17.616985822535103,15.10024149435133,20,13,0
725.7892648323871,-8.243993274540106,-54.91826136143655,27,9,0
646.3172976974167,1.5816975488875205,-16.857623394194313,21,10,0
410.4222749050681,-11.21353812524233,72.60641156186853,32,14,0
154.96361504599275,-21.783772792383466,80.81191095827774,27,13,0
1135.488135927236,-8.470019083333217,23.062128813775487,18,10,0
134.87415827963926,20.369142670634883,-18.760833505908323,26,7,1
441.8252269293139,-27.434899059500545,-79.14654289255735,25,10,0
1515.127059235492,-10.920182260909797,71.72710376694316,22,14,0
1016.8945142376011,22.40058694323304,5.169720346306828,33,9,0
466.31805717320236,42.94630709565757,28.485493478997284,29,11,0
2026.16924639609,44.17160420976707,-125.07122084426933,26,17,0
1060.708866316519,-21.87287789453542,-44.251283492753515,31,12,0
4.981303939588323,-22.42854821028491,-63.9012937131849,17,16,0
1003.7482481462472,-5.816024321475233,83.85415463174135,19,8,0
742.7799707332572,-2.045938674499542,-111.52884747701484,22,9,0
49.76871237009626,-7.833092695353521,94.32970294137694,34,15,0
676.7910418308728,15.49239601867254,61.40038748441513,39,14,0
1853.2844817858831,10.163388084291453,94.23536371021737,30,12,0
693.013719684713,-26.164063211643473,82.76998603136641,21,8,0
1476.036509393675,-11.746775882596122,78.27434852440228,29,9,0
601.4103947437403,1.7470698152908355,77.21537235289867,33,14,0
1223.5292186497402,-4.397617066413687,89.7687459095128,29,16,0
238.56267292944239,18.737235945830157,46.33921518126922,32,6,0
381.4415253190378,4.586695893726616,68.6152370695888,35,12,0
599.1016330776804,0.8186395309338845,-95.8932335481961,20,11,0
995.7624470561294,26.810538907399163,-11.694308132637708,22,13,1
340.14541506081446,8.674764937204323,88.06111595525141,33,12,0
1193.6547861257186,13.210766629711062,-44.27629734175656,31,9,0
1027.0846972235659,-12.855346264298188,77.94417245004402,21,9,0
494.4470566020922,-6.934699236870031,77.36349280097225,31,10,0
558.124013083395,-33.604238514419436,23.358169766999783,32,17,0
996.0203884140494,-8.329381791507476,89.37635586708231,30,14,0
351.45836497091784,-11.322182785822598,74.83817045729313,18,8,0
873.640132568261,-9.176373231090349,81.36018199417917,28,5,0
517.9257981707804,-3.642978230764447,84.78118492642797,28,9,0
1078.224544190774,30.403948223776,-8.56623402026009,27,1,1
333.0915328947997,-24.17147944886701,64.40401675735042,18,10,0
390.01675069729083,-4.708822666332473,97.02197975185601,30,12,0
267.43621578781614,-20.93912713860361,71.52028645607325,26,3,0
3158.0734261856237,-14.439913581919118,78.43359016156249,31,14,0
178.94605435649098,-18.384598066022892,69.29902605337003,15,5,0
1551.2265683702237,3.3275269173928486,86.62982487809248,27,3,0
12.545944916305798,25.792929004143197,-24.005912113591165,27,14,1
934.7481295413476,9.491488432336999,-158.8263169755184,29,13,0
515.7676015642436,17.209431893767874,-166.5283487423934,26,14,0
953.1843385632386,-26.316369862656344,63.382167263433324,21,13,0
429.3522895150351,-7.85020597801493,84.39277298267979,34,14,0
10.243322926252747,-15.049054785318909,67.13612286039469,11,13,0
556.0620236148179,1.7219541694719833,82.48327277016307,33,11,0
63.43653348206803,-4.281913773551764,86.49843162071052,32,11,0
402.87383540237346,-19.21150113897991,-27.635577690465063,19,9,0
1084.6903647884312,-6.883061599099314,75.09291201712998,32,10,0
37.00668026731429,-34.56189063011227,-39.32519921293215,25,8,0
600.3183960020816,-12.727013710612372,78.07157510720873,20,8,0
1648.2497187130286,14.55402736201085,23.748733423085298,34,10,0
462.94720035883375,0.7411436113470611,83.85947493834222,31,11,0
208.62728048564804,-31.38842419155675,-48.71896457884273,39,14,0
1486.1030495714415,-21.762901184933696,64.64650018271406,21,13,0
624.7357392366756,-12.097705638509158,76.4014904534626,31,11,0
1436.158506374239,19.675368457925195,-42.35511746346624,28,8,0
197.03686027682767,-11.630553015396693,68.21878959281102,27,9,0
48.7180188907398,-6.634200829776077,80.21173251485571,30,13,0
277.38470585961846,-0.9406937764536742,90.38315739701522,28,9,0
266.1040552462172,-3.071728170882638,-94.85534334306709,19,7,0
1845.7871624290135,54.24790148432756,98.08681357453516,20,10,1
312.44014004105486,-3.0462295558104184,102.01889471367804,11,14,0
63.69720465318252,-10.60859558360196,-120.7270245625075,40,13,0
256.5137399918442,-9.271318155258395,12.264285532395597,31,8,0
938.2808984597071,-22.511309058204482,39.37113227040752,32,8,0
536.0108553321758,4.046452421938614,86.44640956552534,26,13,0
109.347018022113,-48.106205751357855,-59.05660137694056,33,11,0
1936.688432437557,-0.974752901766049,86.28869602730266,23,12,0
164.14366454732138,-8.003918419331754,74.19650649433015,26,15,0
859.6846452452494,-9.353707155411279,79.71416164514638,26,14,0
1.2370176020272285,-0.4148778959714541,93.32488570104667,37,12,0
248.4532629527643,-19.152499223086462,41.661006296854076,39,15,0
60.24203134370657,-34.74291882722788,24.233035512116007,21,10,0
410.3623197483505,37.09106296694889,-79.9508269618636,21,7,0
1766.242409671854,31.527353251685632,-84.58220193045193,27,14,0
1827.1030291089799,-11.416641159170723,82.49765524217275,30,10,0
96.87672718933386,-32.819832475579354,85.8836676193136,25,13,0
1094.3040527060502,-10.871584049375652,76.90835162816484,25,14,0
766.5080008396467,-47.29286144368912,-65.65628884081138,25,13,0
2439.3342787192664,-10.394285919559582,-50.40193913071677,38,7,0
1681.8295669796134,12.07855645537521,39.96833074808721,20,13,1
468.3011426573713,-3.955981403401747,-117.09713477032841,26,11,0
152.89424473517607,-10.28097254716577,76.46618006062971,29,6,0
335.49365214939024,49.21328591041125,-75.53720596931765,22,11,0
90.73209054713986,1.996356816704612,-8.997858171628003,20,7,0
1874.986788894351,31.455448710671636,87.49430198992636,29,9,1
661.7404082330069,-13.811582772433084,26.9649897571962,34,14,0
295.44488598206675,-12.568484729151184,80.22875701766529,40,7,0
438.60874433613145,29.89205171763288,-9.94452969490402,25,10,1
1148.9450423095445,55.35211319986307,-78.21049947466865,27,12,1
702.251919230705,9.438316931152542,103.01316832452235,28,12,0
642.4004225471141,-23.101282910322332,24.456439437358014,17,9,0
782.7264930341773,-24.64064028059412,62.47861921839205,23,5,0
1386.7283606779415,4.161752300216334,92.56647843021742,41,11,0
2042.9448611350308,-37.25598336219769,-6.407442013101964,26,8,0
1245.0090488116948,32.87332851721917,-4.769780523910271,39,9,1
374.9168343513272,8.495707990666439,91.08482450811053,34,9,0
2061.934956003614,-41.37271737565623,-18.11046080620809,21,11,0
961.0258085747348,-17.129096023375027,-43.27217627363477,21,10,0
2272.4517170975932,-11.877637655016489,81.18865005647612,26,8,0
752.1329079821168,-27.67443656708317,31.65963415748573,31,9,0
1893.4963207170515,-14.017881163808639,82.32940237544759,27,5,0
217.10574702177146,-8.920415934531597,15.493708044935865,34,11,0
698.0952791624665,27.620553071700286,100.77872285468304,26,15,1
862.7054772549474,-0.0421772366021127,85.48143293813348,29,16,0
38.5732419762537,15.101242261431945,-33.45648418304049,36,14,0
323.6804254807696,-12.650290637002506,89.65319345017221,26,10,0
161.87082877908168,-55.310919574524476,18.725832393928126,23,14,0
67.40808506081973,-20.698834013518642,12.172678978005557,28,7,0
99.71984611754682,11.343650548437088,-5.597134649519056,27,14,0
1165.4732205666273,-11.307676788352722,75.72738260480756,23,9,0
1172.2066178556129,6.6551938176547365,-56.793507277684924,27,14,0
129.50371362733745,31.724547512245895,-94.88210406923471,14,10,0
587.0519651225334,-8.419249680330154,80.57092348139278,35,5,0
790.4842720890186,20.85163339853293,-43.54908206111347,26,8,0
455.902633167647,-22.93997156055557,-44.47120783082157,29,16,0
376.23393120866365,0.22057210593377619,100.90694686439663,26,10,0
371.289237815088,-2.1340972440949457,86.07614912319633,30,17,0
350.1281715175616,-26.543597711173014,39.57600570595369,31,12,0
636.0210729449657,-14.762084707442213,79.50258080912005,23,10,0
112.92277132129274,16.209874809229714,100.22522190161294,29,17,0
369.4171712863648,-19.171861539817392,-49.28782835249761,40,13,0
196.66532609010355,-9.16005996340104,81.01129264521073,14,13,0
2102.3053913449403,-18.231538292741103,-17.514399649832285,28,7,0
1245.068253983848,-41.697948060082076,29.650822403464787,31,6,0
388.9585360402897,-34.305339126855436,24.165369872706908,32,8,0
372.44517518931264,-13.354541140132149,88.96960787797221,26,12,0
933.9743220186218,15.455565152846638,-43.64916329999433,26,16,0
532.0426072905709,-7.28732725629553,83.50674290929244,31,8,0
805.4430600906586,-6.282104930999466,91.72114474416357,26,11,0
185.66820755915634,2.3499149489021107,91.76922190651416,31,18,0
1414.8538665450283,-4.480320240504366,83.4485484230339,37,11,0
2021.7874907996495,61.82656212546587,-70.2093456052268,33,13,1
404.6119987160404,-7.632927945174647,89.45685390254971,17,12,0
849.8759251174026,9.65513286978249,6.346411405181538,31,8,0
1638.5124359027736,-18.180812089368626,6.4603929576292884,26,19,0
168.07143897726064,3.1057641839034016,86.9131810786,24,0,0
23.432127147405314,-22.240278620207484,-20.726843244530592,33,6,0
1451.657301518739,-2.1667928125228677,32.453269208884464,21,6,0
85.30451504745419,8.933568040050194,-37.51874515569877,20,9,0
1615.5058524534813,0.8083875643953462,80.67077200132414,22,14,0
1864.2087960727245,23.99107739205636,-27.67396353692456,25,9,0
894.2253886661151,-6.733257569317928,93.33407372889795,29,18,0
647.8619369939568,-7.791309751553442,17.078240113358973,30,7,0
